pmcid,file_path,title_lenght,title,journal,pub_year,word_count,sentence_count,label_q1,label_q2,checking_website,legit_coloncancer_article,note,sg_query,th_query
PMC11921217,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11921217.xml,151,Determining the optimal number of examined lymph nodes for prognosis in colon cancer: a population-based study stratified by tumor location and T stage,Journal of Gastrointestinal Oncology,2025,4591,162,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11921217/,1,,0,0
PMC11923312,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11923312.xml,102,Influence of the lncRNA SLC9A3-AS1 on colon cancer and the biological activities of colon cancer cells,Discover Oncology,2025,3505,182,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11923312/,1,,0,0
PMC11924089,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11924089.xml,144,Retraction notice: “MicroRNA-19b Downregulates NR3C1 and Enhances Oxaliplatin Chemoresistance in Colon Cancer via the PI3K/AKT/mTOR Pathway”,Clinical Medicine Insights. Oncology,2025,227,12,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11924089/,0,retraction,0,0
PMC11924846,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11924846.xml,112,Association of the tumor microenvironment collagen score and immunoscore with colon cancer lymph node metastasis,BMC Cancer,2025,4158,229,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11924846/,1,,0,0
PMC11926006,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11926006.xml,129,Prioritization of prognostic biomarkers regulated by calorie restriction in colon cancer through integrated biosignature analysis,Clinical and Experimental Medicine,2025,5124,224,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11926006/,1,,0,0
PMC11926462,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11926462.xml,97,"Artificial Intelligence and Early Detection of Breast, Lung, and Colon Cancer: A Narrative Review",Cureus,2025,7457,343,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11926462/,1,,0,0
PMC11928561,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11928561.xml,103,Integrated multi-omics unveils novel immune signature for predicting prognosis in colon cancer patients,Scientific Reports,2025,6227,332,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11928561/,1,,0,0
PMC11928968,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11928968.xml,153,Impact of tumor and node stages on the efficacy of adjuvant oxaliplatin-based chemotherapy in stage III colon cancer patients: an ACCENT pooled analysis,ESMO Open,2025,4725,148,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11928968/,1,,0,0
PMC11929255,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11929255.xml,135,Proteomic profiling and functional analysis of extracellular vesicles from metastasis-competent circulating tumor cells in colon cancer,Journal of Experimental & Clinical Cancer Research : CR,2025,5084,239,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11929255/,0,correction,0,0
PMC11930536,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11930536.xml,121,Comprehensive bibliometric analysis and perspectives on therapies targeting colon cancer stem cells over a 40-year period,Regenerative Therapy,2025,4635,220,!,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11930536/,1,,1,0
PMC11932503,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11932503.xml,158,Spotting the clues: cluster of differentiation—a perspective of immune response intertwined with dysautonomia in colon cancer – a prospective cohort study,Journal of Medicine and Life,2025,3492,159,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11932503/,1,,0,0
PMC11932909,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11932909.xml,129,Analysis of the predictive postoperative recurrence performance of three lymph node staging systems in patients with colon cancer,Frontiers in Oncology,2025,4303,162,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11932909/,1,,0,0
PMC11933685,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11933685.xml,108,A protease-cleavable liposome for co-delivery of anti-PD-L1 and doxorubicin for colon cancer therapy in mice,Nature Communications,2025,14332,744,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11933685/,1,,0,0
PMC11936195,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11936195.xml,177,Impact of double-bolus tracking to individualize scan timing of the portal venous phase in preoperative computed tomography colonography angiography for right-sided colon cancer,PLOS One,2025,3865,136,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11936195/,1,,0,0
PMC11936760,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11936760.xml,128,Axillo-Femoral Bypass Followed by Pelvic Exenteration for Locally Advanced Sigmoid Colon Cancer Invading the Common Iliac Artery,Surgical Case Reports,2025,2005,76,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11936760/,1,,0,0
PMC11940726,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11940726.xml,80,Novel Molecular Signatures Selectively Predict Clinical Outcomes in Colon Cancer,Cancers,2025,3778,173,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11940726/,1,,0,0
PMC11943528,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11943528.xml,93,Prognostic Factors of Postoperative Mortality in Patients with Complicated Right Colon Cancer,Life,2025,4110,158,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11943528/,1,,0,0
PMC11945962,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11945962.xml,86,RNA-Binding Motif Protein 22 Induces Apoptosis via c-Myc Pathway in Colon Cancer Cells,Molecules,2025,2531,149,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11945962/,1,,0,0
PMC11948094,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11948094.xml,118,Clinical effect and prognosis of laparoscopic surgery on colon cancer complicated with intestinal obstruction patients,World Journal of Gastrointestinal Surgery,2025,3337,121,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11948094/,1,,0,0
PMC11948107,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11948107.xml,120,Perioperative neurocognitive dysfunction and role of dexmedetomidine in radical colon cancer surgery in elderly patients,World Journal of Gastrointestinal Surgery,2025,2938,117,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11948107/,0,editorial,0,0
PMC11949783,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11949783.xml,103,A case report of HER2-positive descending colon cancer with peritoneal metastasis and literature review,Frontiers in Oncology,2025,3024,146,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11949783/,1,,0,0
PMC11950917,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11950917.xml,145,Analysis of tumor budding as a prognostic factor for recurrence in patients with stage II and III colon cancer. Experience in a tertiary hospital,The Oncologist,2025,3250,124,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11950917/,1,,0,0
PMC11956498,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11956498.xml,92,C1Q+ TPP1+ macrophages promote colon cancer progression through SETD8-driven p53 methylation,Molecular Cancer,2025,12011,551,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11956498/,1,,0,0
PMC11958781,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11958781.xml,157,KLF6-mediated recruitment of the p300 complex enhances H3K23su and cooperatively upregulates SEMA3C with FOSL2 to drive 5-FU resistance in colon cancer cells,Experimental & Molecular Medicine,2025,10121,578,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11958781/,1,,0,0
PMC11961567,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11961567.xml,87,Lymph node yield as a surrogate marker for tumour biology and prognosis in colon cancer,British Journal of Cancer,2025,3531,151,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11961567/,1,,0,0
PMC11963392,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11963392.xml,136,Optimal lymph node yield for long-term survival in elderly patients with right-sided colon cancer: a large population-based cohort study,BMC Cancer,2025,3311,137,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11963392/,1,,0,0
PMC11964888,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11964888.xml,155,Retraction: Procaine inhibits the proliferation and migration of colon cancer cells through inactivation of the ERK/MAPK/FAK pathways by regulation of RhoA,Oncology Research,2025,164,11,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11964888/,0,retraction,0,0
PMC11965196,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11965196.xml,104,Robotic versus laparoscopic colectomy for transverse colon cancer: a systematic review and meta-analysis,International Journal of Colorectal Disease,2025,7386,330,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11965196/,1,,0,1
PMC11965415,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11965415.xml,111,Dual role of p21 in regulating apoptosis and mitotic integrity in response to doxorubicin in colon cancer cells,Cell Death Discovery,2025,3718,179,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11965415/,1,,0,0
PMC11966581,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11966581.xml,105,"Innovative Therapeutic
Approach Targeting Colon Cancer
Stem Cells: Transitional Cold Atmospheric Plasma",ACS Omega,2025,5722,171,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11966581/,0,correction,0,0
PMC11968422,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11968422.xml,93,Targeting tumor-associated macrophages in colon cancer: mechanisms and therapeutic strategies,Frontiers in Immunology,2025,2973,139,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11968422/,1,,1,0
PMC11968611,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11968611.xml,130,Blocking lncRNA NOP14-AS1 overcomes 5-Fu resistance of colon cancer cells by modulating miR-30a-5p-LDHA-glucose metabolism pathway,Discover Oncology,2025,4342,288,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11968611/,1,,0,0
PMC11970746,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11970746.xml,98,Identification of endoplasmic reticulum stress-related genes as prognostic markers in colon cancer,Cancer Biology & Therapy,2025,6352,234,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11970746/,1,,0,0
PMC11972028,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11972028.xml,157,Dietary silymarin supplementation enhances chemotherapy efficacy of capecitabine and irinotecan and mitigates hepatotoxicity in a mouse model of colon cancer,Research in Pharmaceutical Sciences,2025,7271,323,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11972028/,1,,1,0
PMC11972922,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11972922.xml,92,En bloc Right Hemicolectomy with Pancreaticoduodenectomy for Advanced Ascending Colon Cancer,Surgical Case Reports,2025,1945,86,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11972922/,1,,0,0
PMC11973367,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11973367.xml,119,Structural characterization of a polysaccharide from Qi-Gui herb pair and its anti-tumor activity in colon cancer cells,Frontiers in Pharmacology,2025,5270,248,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11973367/,1,,1,0
PMC11974218,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11974218.xml,129,Comparison of side-to-side anastomosis vs. end-to-end anastomosis in NOSES operation for left colon cancer: a retrospective study,BMC Surgery,2025,3223,127,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11974218/,1,,0,0
PMC11976776,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11976776.xml,196,Neoadjuvant Immunotherapy Followed by Surgery Compared with Upfront Surgery Alone in Operable Colon Cancer with Deficient Mismatch Repair: Modeling Oncological Outcomes and Numbers Needed to Treat,Annals of Surgical Oncology,2024,4510,156,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11976776/,1,,0,0
PMC11977637,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11977637.xml,124,Correction to �SPT6 recruits SND1 to co?activate human telomerase reverse transcriptase to promote colon cancer progression�,Molecular Oncology,2025,150,11,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11977637/,0,correction,0,0
PMC11978787,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11978787.xml,185,"Author Correction: Comprehensive analysis of mitochondrial-related gene signature for prognosis, tumor immune microenvironment evaluation, and candidate drug development in colon cancer",Scientific Reports,2025,41,2,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11978787/,0,correction,0,0
PMC11980288,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11980288.xml,147,Correction: Proteomic profiling and functional analysis of extracellular vesicles from metastasis-competent circulating tumor cells in colon cancer,Journal of Experimental & Clinical Cancer Research : CR,2025,300,17,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11980288/,0,correction,0,0
PMC11981790,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11981790.xml,132,MTFR1 phosphorylation-activated adaptive mitochondrial fusion is essential for colon cancer cell survival during glucose deprivation,"Neoplasia (New York, N.Y.)",2025,4793,294,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11981790/,1,,0,0
PMC11985577,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11985577.xml,112,After stent placement in patient with left colon cancer with intestinal obstruction safety and efficacy analysis,Journal of Cancer Research and Clinical Oncology,2025,3066,158,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11985577/,1,,0,0
PMC11985627,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11985627.xml,146,Modulating the tumor microenvironment in a mouse model of colon cancer using a combination of HIF-1α inhibitors and Toll-Like Receptor 7 agonists,Naunyn-Schmiedeberg's Archives of Pharmacology,2024,5953,323,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11985627/,1,,0,0
PMC11985993,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11985993.xml,162,"Mutant p53 upregulates HDAC6 to resist ER stress and facilitates Ku70 deacetylation, which prevents its degradation and mitigates DNA damage in colon cancer cells",Cell Death Discovery,2025,6669,334,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11985993/,1,,0,0
PMC11986857,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11986857.xml,145,MicroRNA-122 overexpression suppresses the colon cancer cell proliferation by downregulating the astrocyte elevated gene-1/metadherin oncoprotein,Annals of Medicine,2025,4974,272,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11986857/,1,,0,0
PMC11987457,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11987457.xml,55,The best anthropometric indices to predict colon cancer,BMC Gastroenterology,2025,3382,182,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11987457/,1,,0,0
PMC11988005,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11988005.xml,87,"The Impact of miRNA Expression on Colon Cancer Severity, Invasiveness, and Localization",Cancers,2025,7307,324,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11988005/,1,,0,0
PMC11988287,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11988287.xml,129,"Psychological Distress and Quality of Life in Patients with Colon Cancer: Predictors, Moderating Effects, and Longitudinal Impact",Healthcare,2025,4547,230,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11988287/,1,,0,0
PMC11992224,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11992224.xml,145,Integrated single cell and bulk RNA sequencing analyses reveal the impact of tryptophan metabolism on prognosis and immunotherapy in colon cancer,Scientific Reports,2025,4494,280,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11992224/,1,,0,0
PMC11993775,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11993775.xml,126,Male-specific lethal 1 (MSL1) promotes Erastin-induced ferroptosis in colon cancer cells by regulating the KCTD12-SLC7A11 axis,Cell Death & Disease,2025,4036,266,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11993775/,1,,0,0
PMC11995317,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11995317.xml,111,Tetramethylpyrazine induces reactive oxygen species-based mitochondria-mediated apoptosis in colon cancer cells,World Journal of Gastrointestinal Oncology,2025,3114,164,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11995317/,1,,0,0
PMC11995331,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11995331.xml,69,Chronic myelogenous leukemia secondary to colon cancer: A case report,World Journal of Gastrointestinal Oncology,2025,2880,138,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11995331/,1,,0,0
